average_gas_used,average_value_sent,days_active,days_since_last_transactions,from,transaction_count,unique_address,value_sent,wallet_age_days,cluster,agg_cluster_labels,dbscan_cluster,mb_kmeans_cluster,churn_risk,user_tier,engagement_diversity
281515.2004234321,0.0,31,0,0xbe3c02cb18483f65a514ceeabc2b185e7b27d337,2834,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
69967.33853243942,0.0,31,0,0xfabe7f9c95e718af360251473f6fce86344965fd,2821,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69871.476851856,0.0,31,0,0xfe958f0e2df836cef849072a106b50634a02d472,2808,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69782.25142653764,0.0,31,0,0x51c1727964865e19879967d2be6e82d403da2ae2,2804,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69947.37500000406,0.0,31,0,0x48c4f8526798cbd6c42236bbb382f22edcb4b8d6,2800,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69943.57183702495,0.0,31,0,0x1a000ec1dd41884c977388338f1d4ba1121c9f00,2798,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
70071.9245620348,0.0,31,0,0xdba1760cfa5b70dae8ec5e3a5e53ee2763dd7cb7,2797,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69892.32414040522,0.0,31,0,0xd6c49ad815304e9a9c4f183657dad81b0d9e651c,2792,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
52611.25834230269,0.0,11,18,0x07924bc32d5c3733f1fbd927472e48783f2f3290,2787,1,0.0,3,1.0,1,1,3,High Risk,Casual,Single Game
69957.94284687682,0.0,31,0,0xb0c8431f69245ed6b86d1d058cc24d4e50ddc6a5,2782,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69885.953613812,0.0,31,0,0x15fab0946d79b76d23b60a85a6e1581d98c1686c,2781,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69819.640647486,0.0,31,0,0xb81fe26a81188a96047e48ba3bbd86a17df3c9d1,2780,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69872.4783705879,0.0,31,0,0xf3f08e21a8272a2ef315405ca43d12a8ebe2a2c2,2774,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
70022.69992769747,0.0,31,0,0xf0f962c80c9a338cc2b3032e7320089799729fd6,2766,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69851.71475054625,0.0,31,0,0xe14dd03bbfcf6a346e5f2e565326338fffbc961d,2766,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69812.27532561902,0.0,31,0,0x8a5824193212f648b41f2f9f56d2a4a47bc89c69,2764,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69797.45421643544,0.0,31,0,0x7e3f56838698500aed68ffd52f53a52940397839,2763,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69896.90915671775,0.0,31,0,0x610d6fd820c33e348e83016ce1c545e4307765d6,2763,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
366407.0756424177,0.0,31,0,0x12a9b783d58f132d972f9d574dfaed7bc7848b3d,2763,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69829.84481508739,0.0,31,0,0x76fc5ff0d89eea6114f38ee839b3e48505b3924d,2758,2,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
69765.75172664881,0.0,31,0,0x999986575b6d82ecb86b0d40329aef884ee32a6e,2751,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69935.6665449273,0.0,31,0,0x57fc743feb37ab5e8f7a0d0be0e164d806e9c5d9,2738,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69941.31211123707,0.0,31,0,0x572619ad84873aca9d35e9c10ea0dfbf87af79bb,2733,2,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
69831.36127379604,0.0,31,0,0x3f1e295d821d18fdb88dd81407895acfae43453b,2732,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69849.52837788753,0.0,31,0,0x8955176fb0e8f979a1d6e683dcbb1ecb7cc73057,2731,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69919.42279412158,0.0,31,0,0xbc999df439e9c6b4ae503677dcbc6b1fb5a80984,2720,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
369532.7231512449,0.0,31,0,0x0fc809ab38eb977232b3e371b3049577761ef701,2691,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
104157.45765286837,0.619678113337998,31,0,0x4365980687b9fe50032e8b10e82212793f1be268,2633,211,1631.6124724189488,3,0.0,4,-1,0,Low Risk,Power User,High Diversity
74212.93678598374,0.0314699162223914,21,1,0xac5fe05aab074c124dc665fb7d7accd2a43e4786,2626,5,82.64,4,0.0,0,1,1,Low Risk,Casual,Single Game
294508.32468553295,0.0369496855345911,5,6,0x3cc243304365aeed0d72f34278e99533c0225883,2544,3,94.0,16,0.0,1,-1,4,Medium Risk,Casual,Single Game
54636.44946492132,0.0039635354736424,2,16,0xd2b453d1f3cc21b68ba174011a783fec2f82a078,2523,2,10.0,15,0.0,1,1,3,High Risk,Casual,Single Game
60285.7448667545,8.112870611964494,30,0,0xfca4e1d6ec4f1d63794488138695a38da2d62d55,2289,26,18570.360830786725,4,0.0,2,-1,2,Low Risk,Whale,Moderate Diversity
96435.09937888329,1.3988240788200306,30,0,0xb6e4799b140e8979416911436e14016c29b9f942,2254,13,3152.9494736603488,4,0.0,0,1,1,Low Risk,Power User,Low Diversity
326358.65209553717,7.606140847461122,29,0,0xc8c74c2cb73496e6f4a761835aab729613b6c495,2219,83,16878.02654051623,3,0.0,2,-1,2,Low Risk,Whale,High Diversity
119570.33333333344,0.0,31,0,0xeeeeee89a40308b1b039cf49e1de70b6483b1199,2205,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
38833.881818181224,0.0050599486279503,13,5,0x50b343258b880af99d763e272c7e6200747705a9,2200,357,11.131886981490844,4,0.0,4,-1,0,Medium Risk,Casual,High Diversity
116863.47395112926,0.0,31,0,0xae3544528bc5987a340e40ea381dc6614e0aef27,2169,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
178981.65812762166,0.0,18,0,0xea8a4caf51ad87093f1d412c00cce8cc0145fde8,2147,1,0.0,16,0.0,1,1,4,Low Risk,Casual,Single Game
115940.91310474338,0.0,31,0,0x5e25b74e109107a0fcef67b0ab18707cdced3bce,2129,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
116970.27670588173,0.0,31,0,0xe6ac0e620e887583d1788b5879ef6337dc9871c8,2125,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
95167.22854433177,0.0288236768876183,20,0,0xd415cb04a21741319c30ac5d6303481e1cd8af48,2109,287,60.78913455598719,3,0.0,4,-1,0,Low Risk,Casual,High Diversity
116114.89619047573,0.0,31,0,0x9b2763bf05eea4fc7724f12603803670b37201ef,2100,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
117193.46951512198,0.0,31,0,0xb3c1304811483bb6575195282ee870acbff615f4,2083,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
116119.99327569614,0.0,31,0,0xd709da3106e00f91aaa6a6d2b494202a5fe364c0,2082,1,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
116326.8041485766,0.0,31,0,0x51afdf239185dce97d02e9e1c740e6b389fccaf4,2073,1,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
116600.92046556699,0.0,31,0,0x928a5ffaa9186bf653abe01af926b6834ec24520,2062,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
115847.27650219806,0.0,31,0,0x24355dfb7996c6cb8e70e8924212d594d2d74412,2047,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
82771.6265884637,0.0046432062561094,28,0,0x086f7a7216dbbfc20ba31f1d682f81d056438bac,2046,95,9.499999999999982,4,0.0,0,1,1,Low Risk,Casual,High Diversity
38929.77082306572,0.0,31,0,0x83f623dcf44ef1e49ef68214791af5d433166ba3,2029,2,0.0,3,3.0,0,1,1,Low Risk,Casual,Single Game
170780.7880729405,0.1455840315426318,22,6,0xa0b7d4dea299b8a81c383dce7449c99e3e239930,2029,22,295.39,4,1.0,0,1,1,Medium Risk,Regular,Moderate Diversity
452382.7449332657,0.0,26,2,0x1f605a4938434b8f3cfc6a1c207cb9846715ff08,2023,7,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
43388.77661169497,5.888583165891732,30,0,0x808191888465c4658b400a316d025ce02e86a131,2001,24,11783.054914949356,4,0.0,0,1,1,Low Risk,Whale,Moderate Diversity
178116.49021575623,4.014049172102358,30,0,0x9ce0a69af443c78eb2b0d0a950561c7b58ac874b,1993,4,8000.0,4,1.0,0,1,1,Low Risk,Whale,Single Game
38800.223744292445,0.0,31,0,0xba6130e5635ee038d4826a28086ec9fe654511ec,1971,2,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
186222.75736041093,0.0,31,0,0x6bad7ef5384e48b6829b685d4667b5fbd277b55a,1970,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
38984.42346938793,0.0,31,0,0x558dea4db17843e57054a5af0cbc0c1a32fb6777,1960,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
216936.39887352745,0.0258356478627731,30,0,0xec97053b534006e506dfbc59a7016673ea3d249b,1953,7,50.457020275995966,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
63580.12006157069,0.0061570035915854,14,5,0x2452abf6d1e23dafd8e21492b4f47fa1d48ccb63,1949,6,12.0,5,0.0,1,1,4,Medium Risk,Casual,Low Diversity
38834.119096509494,0.0,31,0,0x5970cb07fb5a124be7f48b5a023ad973dd242331,1948,2,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
56555.41469681333,0.008355601233299,15,0,0xeedb06afb61119baaa5985324b3b5188726a7593,1946,6,16.259999999999998,5,0.0,0,1,1,Low Risk,Casual,Low Diversity
155316.64259740373,0.0,31,0,0xc6f62518195763baaecd9652a652f20e90d248e2,1925,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
38811.14733542345,0.0,31,0,0x37b45f41cb07974a929c2a4303f1591cf2769841,1914,2,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
102145.6673673161,0.0485591620298769,31,0,0x8b8e1d77b16f614923acd718257aca260fb9a92f,1903,8,92.40808534285574,3,0.0,0,1,1,Low Risk,Casual,Low Diversity
39142.124802527884,0.0,31,0,0x267c0dc76e31657e1470b54bf12990634e2a6581,1899,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
39018.37526427087,0.0,31,0,0x86b6026e6f217d07642050c1c24bf95bde6175fb,1892,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
64053.1354497358,0.3512431603783014,30,0,0xcf0abb497fd8dbe865b1d4e91758a5e81053279c,1890,52,663.8495731149897,4,0.0,0,1,1,Low Risk,Regular,High Diversity
117400.17640807606,0.0,30,0,0x5b64bb1b70c154691688a966f2cd0bb2b5ce02a1,1882,1,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
39094.87600213819,0.0,31,0,0xf96f15643c35825c8c3841823e6e93d4d82cb020,1871,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
38855.75374732365,0.0,31,0,0x06bd48ee801b1fdfd7d383c6f0eaf1bd35f47949,1868,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
40662.033780160076,0.9778538818264004,12,6,0x818974616cb30c7cac62314618defbb77c8298b3,1865,308,1823.6974896062368,5,0.0,4,-1,0,Medium Risk,Power User,High Diversity
38913.46948873043,0.0,31,0,0x115c5519aa3bdd36635584153b10c568971a38f4,1819,2,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
59435.734567900836,0.0343089490597139,7,16,0x6be7c70d84809ec8b4e5df845fb5bff3aa877650,1782,15,61.138547224410296,3,4.0,1,1,3,High Risk,Casual,Low Diversity
262697.13644214964,6.624738313218495,29,0,0x87e862e6238abe984edc34df3f000f252d495834,1737,34,11507.170450060526,4,0.0,2,2,2,Low Risk,Whale,Moderate Diversity
192095.1552346569,8.80388585872284,30,0,0xb2b074f1e8858a4f7c4d57756082df5f5e39431e,1662,34,14632.058297197358,3,0.0,2,2,2,Low Risk,Whale,Moderate Diversity
46591.649230768584,0.0042461538461538,8,9,0x16c47f9994572f6077bf7b595ecf848e0eee4b39,1625,73,6.899999999999992,4,1.0,1,1,4,High Risk,Casual,High Diversity
64784.867048346714,0.0190839694656488,18,6,0xae0ef58cd81eaa393f01997655ff931eff9d260e,1572,7,30.0,4,0.0,1,1,4,Medium Risk,Casual,Low Diversity
312499.2904458606,14.339323207041057,27,1,0x99eed9e994595ce0958002e67a3d6355d1e2a8af,1570,30,22512.73743505446,4,0.0,2,2,2,Low Risk,Whale,Moderate Diversity
43557.084398976636,0.0291731671468683,22,0,0x11ac58842eb9608a63c1a165421d339e21044535,1564,194,45.626833417702095,4,0.0,4,-1,0,Low Risk,Casual,High Diversity
125767.74935897371,0.0,29,0,0xa10faef2ca64d7f91b613e1b89526d29fb814770,1560,6,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
73469.18894601618,0.0012853470437017,29,0,0x34f95bd9d6663df867f244225b82fdfbc011dd5e,1556,5,2.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
57662.58494208443,0.4031942783690428,17,6,0x433e3d6a5cb4632fd179da56f9591f3728512363,1554,7,626.5639085854925,4,0.0,1,1,4,Medium Risk,Regular,Low Diversity
187642.86497064357,3.5335734426388385,19,5,0x694372022a9097caa151c6c2ee7b1f137a0f286a,1533,77,5416.968087565339,4,0.0,0,1,4,Medium Risk,Whale,High Diversity
113860.67824377806,0.0,16,15,0xa2575fedbc02cb7af3b91a2bc7e25dbf6c2e2a3b,1526,1,0.0,3,0.0,1,1,3,High Risk,Casual,Single Game
114281.02950820039,0.0,16,15,0xb4cb0e16bca8b6f00ee8bed41b0e98af701b5a1a,1525,1,0.0,3,0.0,1,1,3,High Risk,Casual,Single Game
118169.69716919048,0.0,31,0,0xe7bc937a1d66f9b80656c4ee7fb32cf0ad3bd31f,1519,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
110100.34607778653,9.176655091795556,23,0,0x86c592f3fcc890ba4138bea0f2e66ec9d074deed,1517,21,13920.98577425386,11,4.0,2,-1,2,Low Risk,Whale,Moderate Diversity
116690.65478547865,0.0,31,0,0x2c7201400fcb624f81aadfe816eed95f5f3cac33,1515,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
198043.91402116264,18.37069768079494,26,0,0xbb687c9ca59fa2c0fcf3da47215bcca0501057b5,1512,117,27776.49489336195,6,0.0,2,-1,2,Low Risk,Whale,High Diversity
119980.02119205322,0.0,31,0,0x1478d28a3e6959dfaaeeeb9541541b0ec314a2e7,1510,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
370019.27435388154,11.802112776677092,29,0,0x0274c7cad787f6b0d8cc76971909b0d83b99f91d,1509,21,17809.388180005735,4,0.0,2,2,2,Low Risk,Whale,Moderate Diversity
114378.90073284805,0.0,16,15,0x1493fa3405b32129850775727968b1c76ad2811e,1501,1,0.0,3,0.0,1,1,3,High Risk,Casual,Single Game
120283.6644429621,0.0,31,0,0x3441451a2bf7d7b1d34c9282ea12d9fa8255ac3b,1499,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
122237.35046728986,0.0,31,0,0x2d9f9797816bbf1f745b492f46af034253552607,1498,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
118238.45741113373,0.0,31,0,0x74679d1ed0ecf48ff3bbb793bbf129d1e5927f72,1491,1,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
119415.39865771848,0.0,31,0,0x0f41a11d64909a4d42620fcb8d1b00e77dce8f5b,1490,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
120367.98655914026,0.0,31,0,0x6272f5cfea5a20cab0bf6645ee5f70b486a40e8a,1488,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
120155.5339609952,0.0,31,0,0xc4c8763cacecaa2e9f56539fad7c528cf1a14d5d,1487,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
118587.94149293912,0.0,31,0,0xc257fc4cc264662ba8fd39ff16f1b0c8f9fcf970,1487,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
119548.68013468041,0.0,31,0,0x3555190dc6e38b724097f37cafbe77534083c4db,1485,1,0.0,3,3.0,0,1,1,Low Risk,Casual,Single Game
145033.90970350473,0.5898942949046498,31,0,0x218c915f8f90ffd1e50bbe5473f3e1b589318a9e,1484,13,875.4031336385003,3,0.0,0,1,1,Low Risk,Regular,Low Diversity
110902.11208642782,23.228311209012237,30,0,0x43a43d7aaf2c8a78e40607d8ff2606a7dcd0fe18,1481,293,34401.12890054712,4,0.0,2,-1,2,Low Risk,Whale,High Diversity
120833.71583220612,0.0,31,0,0x951be7b00ce47d9766597a8032c73412dbe3c756,1478,1,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
119854.70624152012,0.0,31,0,0x11ac9d754dc98d72c100d46edfecc7ff0b4b14e2,1474,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
119775.99456890738,0.0,31,0,0x3b1b9f3e0bb72b7fe95cd2a9b2aa003b2268e92d,1473,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
120946.40936863597,0.0,31,0,0x0f7f99bd8c39e98c9c9e03c3c576ec657aa8adb4,1473,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
118144.32111337411,0.0,31,0,0x49b612287c48e7f9ef9fd0eb18d0a5886b71cab2,1473,1,0.0,3,3.0,0,1,1,Low Risk,Casual,Single Game
120014.42234332439,0.0,31,0,0xf8ef26367aef273b67ba561270c2b7996afe82e6,1468,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
120082.88411724626,0.0,31,0,0x00001d0f6783f7ede3077b1d31439413121f43b6,1467,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
120593.1501706486,0.0,31,0,0xd2907cf8adf1dedc26ad2dc4b522348e25036306,1465,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
285413.6980874318,14.666606723389148,30,0,0x4aaf5f907665eed54a72c85b002d68098c9b47f6,1464,62,21471.912243041712,4,0.0,2,2,2,Low Risk,Whale,High Diversity
117687.45827633406,0.0,31,0,0x0efe26a2e2f03b2f40c631b0dfdb193d44ac76c1,1462,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
155153.12731006215,0.0,31,0,0x06afa7cad4dcfdb28951889c4b38977624f9dba9,1461,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
122451.8675360332,0.0,31,0,0xfb178a8882f35aa1a61a53c747b39dd43c64a634,1457,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
118654.19024725293,0.0,31,0,0xb4b57dc869fdde932c8eda2d8c50b3ebbb751e32,1456,1,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
150488.4288659799,0.0,30,0,0x937dc00f71aeb73395314ccbe4a1c7572f491316,1455,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
118538.22336769765,0.0,31,0,0x3f98c342740cdf9745a0aa3239fdfdad381b5334,1455,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
117328.15749656133,0.0,31,0,0x2cadfab33fc6ba7befa5ae2dbdbfbbbf53f4792f,1454,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
66586.00895933739,0.0259303928325292,18,8,0x4061b103cae619515935a6587d60f2fca9d2a380,1451,10,37.625,3,0.0,1,1,4,High Risk,Casual,Low Diversity
121773.72758620731,0.0,31,0,0x6f38bf79686002a712524d27f40098715f57703c,1450,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
90751.77624309286,3.342541436464088,25,0,0xed5ab8ef7aebff8f049f26d9a458e72a8550cba3,1448,5,4840.0,4,0.0,0,1,1,Low Risk,Power User,Single Game
157478.04005524862,0.0,30,0,0x82a3ad9af369ede3288eb7d4c9b6b1fe8d773348,1448,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
120574.06362379018,0.0,31,0,0x3b4a3f166b9c9eca2389ed8994ee74fd07735160,1446,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
119996.51939058225,0.0,31,0,0xb48617dbabee5e594e88313e5b9536ff58968e89,1444,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
117528.35273735311,0.0,31,0,0xaa2b10c9744452028a9be74b775b3d206c8f700c,1443,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
119999.88896599622,0.0,31,0,0xc49d7001bcc5759e5924558d576d885a766c7746,1441,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
120823.51977793234,0.0,31,0,0x998975bde95ed8212973d8264ba620f0ffd2d685,1441,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
120153.55239417111,0.0,31,0,0x36bfb24b8cbbf85a132e87c13dae27c0881f8304,1441,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
107941.40735600218,0.0,30,0,0xc4f1b4124686447e06124c2bf6396ebe304ff245,1441,4,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
114045.75591099053,0.0,16,15,0xb6fb5ee7b10e24e13fb4f5f4b28d942c017891b9,1438,1,0.0,3,0.0,1,1,3,High Risk,Casual,Single Game
120850.64250871124,0.0,31,0,0xf682d43759a2760547f89af4d964a2a0ff6e6aa6,1435,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
122492.12334494804,0.0,31,0,0xef3dc6a403836f1ffe4621a695374c795d30564a,1435,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
114677.41422594445,0.0,16,15,0x1f1deee70cd9f49ca3fbbfc9418e13ff9cecd487,1434,1,0.0,3,0.0,1,1,3,High Risk,Casual,Single Game
121367.73691556195,0.0,31,0,0x13065bff6317bb60081bef4846133956021723d6,1433,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
120122.36338225042,0.0,31,0,0xd9843f0f0e3841ccedf434929a6cb6b2d1e87cc6,1431,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
158338.43916083945,0.0,30,0,0x1d009b32f3538828183761d627bdc19c09f457bc,1430,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
594007.5245098043,0.0,31,0,0xf2f36e2fdddb830a53d17cd03788b81945be0bd2,1428,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
121387.34243697498,0.0,31,0,0xfb7d57ce6aa5bda831d65fa8b368369d7571679b,1428,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
119897.11282410649,0.0,30,0,0xee70fc73a2cf9ba8ae4c9bc39e319d48ad437cf0,1427,1,0.0,4,1.0,0,1,1,Low Risk,Casual,Single Game
120465.34852734931,0.0,31,0,0xf1f8617e74527b9d9bf5594f187888e40bec3413,1426,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
119250.52701754397,0.0,31,0,0xc8521b5818abc1f5a4cf00466e26d60e27d62407,1425,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
119790.73174157365,0.0,31,0,0x281a2933e3134ff3bf889fc009e4c8d58c9b4d3f,1424,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
69839.11549295842,0.0,29,0,0x9ed33f401f1f588e076ed6c1571bc1884422e058,1420,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
120885.55391120537,0.0,31,0,0x4c26a2a023304cc325d340c4cd5d593821a59432,1419,1,0.0,3,3.0,0,1,1,Low Risk,Casual,Single Game
198287.45621468598,0.3764053672316384,30,0,0x7f353dd0c3ba44c061fdd564be9d5b1b484e0945,1416,9,532.99,4,0.0,0,1,1,Low Risk,Regular,Low Diversity
122436.47985865745,0.0,31,0,0xf510d68dbb3bab6a23f74dd565077c9fc8c6f851,1415,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
121673.86150568194,0.0,31,0,0xb78595fc4abaeadbcaa912b83e274351952fd3f7,1408,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69838.09608540984,0.0,28,0,0x9c8d80ad416105d72625e060e45a3f51f2f51f53,1405,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
120610.79315263934,0.0,31,0,0x3ea973f6bd5280de484dc95baa7d715c1b54ae5d,1402,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
119966.57316202733,0.0,31,0,0xfc65b7b0d8ced217c4b1325927f6308db4bf3964,1401,1,0.0,3,1.0,0,1,1,Low Risk,Casual,Single Game
240121.80860215172,0.1298081727669435,31,0,0x82eb0170bb5c123d439e6813f7e600ba2eb6d7db,1395,43,181.08240100988615,3,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
120300.01579325233,0.0,31,0,0x7a73717e3956476f2aca6bb58d50dc88b23d51be,1393,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
118095.4538904901,0.0,31,0,0xf9ad8a67847be42de755325c0cd33c4116327536,1388,1,0.0,3,4.0,0,1,1,Low Risk,Casual,Single Game
94699.4030281182,0.0,31,0,0x2c03069408a0c9ce4465b038c227ab36214e3a87,1387,10,0.0,3,0.0,0,1,1,Low Risk,Casual,Low Diversity
119995.02745664786,0.0,31,0,0xf25e00dee2801e7ee7aeb1bc33daebab88fa5680,1384,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
120141.91690751481,0.0,31,0,0xa7047fe35bd813f5bd32cc306444a70b387a02be,1384,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
69838.05478451472,0.0,28,0,0x9762c7f48f49214587e40f821a505f93a898fc57,1369,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
120167.83815887192,0.0,31,0,0x521205ec356bbd85efcecdc3b665f0945bdeeb73,1347,1,0.0,3,0.0,0,1,1,Low Risk,Casual,Single Game
231084.92077727919,0.0006321028198516,30,0,0x188974a7da7c30a41587f7aa39e4a9c729affc08,1338,13,0.8457535729615213,4,3.0,0,1,1,Low Risk,Casual,Low Diversity
213955.41741741647,0.0055530495339097,30,0,0x0bc32dceccc2fe0028327b45b09f9d4d4b7a85b3,1332,17,7.396661979167721,3,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
60580.74981046166,0.0227445034116755,16,10,0xcb9dd201629e3b86658f030bcd938dbb07c4115b,1319,2,30.0,4,0.0,1,1,3,High Risk,Casual,Single Game
58017.89541984732,0.0687022900763358,13,9,0xe6ca0f6080ba15feae34ec42229487170327df48,1310,7,90.0,3,4.0,1,1,3,High Risk,Casual,Low Diversity
48779.75250578174,0.4075775875173634,30,0,0x3572cae542e8f289e257418f18dd395af5583c6b,1297,18,528.6281310100203,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
332874.4049520757,15.33528545610879,31,0,0x24d2ac0c9d3cc6929d50b8fbd6cbd2e81c812732,1252,37,19199.777391048206,3,0.0,2,2,2,Low Risk,Whale,Moderate Diversity
61491.30744595642,0.877502001601281,31,0,0x64637c1f69c9c402ba723b190e0526eabdc556e8,1249,33,1096.0,3,4.0,0,1,1,Low Risk,Power User,Moderate Diversity
47028.482758620106,0.0042156054866164,8,9,0x3674609c656e71031ada30db72cf985c534f8444,1247,217,5.256860041810764,5,0.0,4,-1,0,High Risk,Casual,High Diversity
